State_Name,District_Name,Crop_Year,Season,Crop,Area,Rainfall_mm,Production,Yield_kg_per_ha
Punjab,Ludhiana,2021,Rainy,Bajra,2541.0,647.9,2951.25,1161.4
Punjab,Ludhiana,2021,Rainy,Groundnut,11697.4,605.5,22519.72,1925.2
Punjab,Ludhiana,2021,Winter,Groundnut,7575.3,154.0,14879.27,1964.2
Punjab,Ludhiana,2021,Summer,Groundnut,4001.2,113.5,6924.08,1730.5
Punjab,Ludhiana,2021,Rainy,Soyabean,6350.7,716.3,8744.37,1376.9
Punjab,Ludhiana,2021,Winter,Mustard,9853.5,175.8,13835.93,1404.2
Punjab,Ludhiana,2021,Winter,Gram,10942.3,169.4,15964.1,1458.9
Punjab,Ludhiana,2021,Rainy,Tur,2382.9,687.9,2665.29,1118.5
Punjab,Ludhiana,2021,Rainy,Jute,6068.8,631.8,21646.9,3566.9
Punjab,Ludhiana,2021,Whole Year,Banana,6729.9,738.8,386007.57,57357.4
Punjab,Ludhiana,2021,Winter,Onion,4134.9,159.2,96138.44,23250.5
Punjab,Ludhiana,2021,Rainy,Onion,3735.4,657.3,87430.2,23406.0
Punjab,Ludhiana,2021,Winter,Potato,2187.3,160.7,53267.19,24353.1
Punjab,Ludhiana,2021,Summer,Moong,8012.0,114.0,7765.66,969.3
Punjab,Ludhiana,2021,Rainy,Moong,6500.6,690.2,6557.59,1008.8
Punjab,Ludhiana,2022,Rainy,Rice,3060.7,672.7,12801.39,4182.4
Punjab,Ludhiana,2022,Winter,Wheat,1379.6,147.5,5365.5,3889.1
Punjab,Ludhiana,2022,Rainy,Maize,8208.7,588.7,31141.9,3793.8
Punjab,Ludhiana,2022,Winter,Maize,10478.8,152.4,42412.1,4047.4
Punjab,Ludhiana,2022,Summer,Maize,9639.3,105.7,40381.29,4189.2
Punjab,Ludhiana,2022,Whole Year,Sugarcane,2844.0,523.5,208944.47,73468.2
Punjab,Ludhiana,2022,Rainy,Cotton(lint),7981.5,652.2,5468.91,685.2
Punjab,Ludhiana,2022,Rainy,Jowar,8811.1,721.3,10766.95,1222.0
Punjab,Ludhiana,2022,Winter,Jowar,5888.3,177.1,7573.21,1286.1
Punjab,Ludhiana,2022,Rainy,Bajra,5768.9,709.2,7518.88,1303.3
Punjab,Ludhiana,2022,Rainy,Groundnut,4180.8,690.6,8960.47,2143.2
Punjab,Ludhiana,2022,Winter,Groundnut,8407.7,183.5,15172.06,1804.5
Punjab,Ludhiana,2022,Summer,Groundnut,5849.3,75.2,11689.94,1998.5
Punjab,Ludhiana,2022,Rainy,Soyabean,9750.0,592.7,13690.01,1404.1
Punjab,Ludhiana,2022,Winter,Mustard,8438.6,156.4,17545.08,2079.1
Punjab,Ludhiana,2022,Winter,Gram,13888.1,121.2,19595.91,1411.0
Punjab,Ludhiana,2022,Rainy,Tur,8473.4,674.7,9676.8,1142.0
Punjab,Ludhiana,2022,Rainy,Jute,13816.2,640.8,43772.25,3168.2
Punjab,Ludhiana,2022,Whole Year,Banana,2340.1,717.9,119183.34,50930.0
Punjab,Ludhiana,2022,Winter,Onion,4319.0,130.3,106167.62,24581.3
Punjab,Ludhiana,2022,Rainy,Onion,3145.6,645.4,61021.71,19399.0
Punjab,Ludhiana,2022,Winter,Potato,633.0,155.6,14744.14,23293.6
Punjab,Ludhiana,2022,Summer,Moong,13276.1,103.4,16113.72,1213.7
Punjab,Ludhiana,2022,Rainy,Moong,13741.2,614.8,13285.18,966.8
Punjab,Ludhiana,2023,Rainy,Rice,9730.4,640.9,36018.85,3701.7
Punjab,Ludhiana,2023,Winter,Wheat,6366.7,165.8,24185.35,3798.7
Punjab,Ludhiana,2023,Rainy,Maize,10613.0,557.4,40400.24,3806.7
Punjab,Ludhiana,2023,Winter,Maize,8034.0,144.6,34108.62,4245.5
Punjab,Ludhiana,2023,Summer,Maize,5375.8,102.2,24040.63,4472.0
Punjab,Ludhiana,2023,Whole Year,Sugarcane,4390.2,744.8,470765.82,107231.0
Punjab,Ludhiana,2023,Rainy,Cotton(lint),12520.4,724.5,8347.7,666.7
Punjab,Ludhiana,2023,Rainy,Jowar,10078.6,685.9,11656.17,1156.5
Punjab,Ludhiana,2023,Winter,Jowar,2576.7,183.5,3082.17,1196.1
Punjab,Ludhiana,2023,Rainy,Bajra,11360.9,728.2,15902.53,1399.8
Punjab,Ludhiana,2023,Rainy,Groundnut,3391.0,633.7,6504.08,1918.0
Punjab,Ludhiana,2023,Winter,Groundnut,8316.0,165.6,18241.79,2193.6
Punjab,Ludhiana,2023,Summer,Groundnut,9408.1,88.1,16556.54,1759.8
Punjab,Ludhiana,2023,Rainy,Soyabean,8012.4,677.0,12123.42,1513.1
Punjab,Ludhiana,2023,Winter,Mustard,7263.3,155.4,11925.1,1641.8
Punjab,Ludhiana,2023,Winter,Gram,7606.2,215.6,10565.12,1389.0
Punjab,Ludhiana,2023,Rainy,Tur,4423.2,524.2,4675.03,1056.9
Punjab,Ludhiana,2023,Rainy,Jute,13526.8,608.8,44375.78,3280.6
Punjab,Ludhiana,2023,Whole Year,Banana,3611.1,727.3,187605.94,51953.0
Punjab,Ludhiana,2023,Winter,Onion,3506.8,159.8,90604.79,25836.6
Punjab,Ludhiana,2023,Rainy,Onion,50.0,510.8,1023.8,20476.1
Punjab,Ludhiana,2023,Winter,Potato,4742.2,162.9,128865.27,27174.2
Punjab,Ludhiana,2023,Summer,Moong,12076.2,87.5,12662.08,1048.5
Punjab,Ludhiana,2023,Rainy,Moong,11850.6,661.0,11642.62,982.4
Punjab,Amritsar,2008,Rainy,Rice,8442.5,691.9,25329.52,3000.3
Punjab,Amritsar,2008,Winter,Wheat,80.0,206.7,244.87,3060.8
Punjab,Amritsar,2008,Rainy,Maize,6547.0,578.8,20359.21,3109.7
Punjab,Amritsar,2008,Winter,Maize,4059.4,117.3,11474.72,2826.7
Punjab,Amritsar,2008,Summer,Maize,15207.0,161.4,42845.7,2817.5
Punjab,Amritsar,2008,Whole Year,Sugarcane,1431.4,628.2,91325.83,63800.3
Punjab,Amritsar,2008,Rainy,Cotton(lint),4008.6,643.0,2019.46,503.8
Punjab,Amritsar,2008,Rainy,Jowar,4952.1,554.0,5241.1,1058.4
Punjab,Amritsar,2008,Winter,Jowar,9669.9,173.5,8847.3,914.9
Punjab,Amritsar,2008,Rainy,Bajra,4799.2,701.3,5044.52,1051.1
Punjab,Amritsar,2008,Rainy,Groundnut,2494.5,649.4,3857.33,1546.4
Punjab,Amritsar,2008,Winter,Groundnut,10451.9,173.5,16496.83,1578.4
Punjab,Amritsar,2008,Summer,Groundnut,12030.0,137.3,18296.3,1520.9
Punjab,Amritsar,2008,Rainy,Soyabean,15735.2,695.0,24994.93,1588.5
Punjab,Amritsar,2008,Winter,Mustard,4293.9,125.7,6667.96,1552.9
Punjab,Amritsar,2008,Winter,Gram,2709.8,130.8,2957.86,1091.5
Punjab,Amritsar,2008,Rainy,Tur,7590.4,675.2,6360.06,837.9
Punjab,Amritsar,2008,Rainy,Jute,5150.7,609.5,12714.47,2468.5
Punjab,Amritsar,2008,Whole Year,Banana,4035.5,786.9,183789.77,45543.0
Punjab,Amritsar,2008,Winter,Onion,3165.3,147.8,52326.12,16531.3
Punjab,Amritsar,2008,Rainy,Onion,1019.6,490.9,14604.1,14323.6
Punjab,Amritsar,2008,Winter,Potato,1348.4,95.0,30685.69,22757.9
Punjab,Amritsar,2008,Summer,Moong,13162.3,96.3,10621.79,807.0
Punjab,Amritsar,2008,Rainy,Moong,4396.4,697.0,3593.92,817.5
Punjab,Amritsar,2009,Rainy,Rice,5693.4,693.7,18253.06,3206.0
Punjab,Amritsar,2009,Winter,Wheat,5801.8,179.5,18700.3,3223.2
Punjab,Amritsar,2009,Rainy,Maize,8346.0,579.0,27833.76,3335.0
Punjab,Amritsar,2009,Winter,Maize,8106.3,138.7,27527.52,3395.8
Punjab,Amritsar,2009,Summer,Maize,14207.5,113.6,52384.91,3687.1
Punjab,Amritsar,2009,Whole Year,Sugarcane,6530.5,589.9,490198.2,75063.4
Punjab,Amritsar,2009,Rainy,Cotton(lint),8271.9,712.7,4090.47,494.5
Punjab,Amritsar,2009,Rainy,Jowar,7313.7,541.5,6503.62,889.2
Punjab,Amritsar,2009,Winter,Jowar,14067.2,191.5,13799.41,981.0
Punjab,Amritsar,2009,Rainy,Bajra,5098.4,668.1,4776.71,936.9
Punjab,Amritsar,2009,Rainy,Groundnut,7845.8,696.5,14923.81,1902.1
Punjab,Amritsar,2009,Winter,Groundnut,11997.3,148.0,19439.0,1620.3
Punjab,Amritsar,2009,Summer,Groundnut,6211.4,118.2,9983.81,1607.3
Punjab,Amritsar,2009,Rainy,Soyabean,4655.8,643.1,6648.47,1428.0
Punjab,Amritsar,2009,Winter,Mustard,10374.2,182.0,16630.78,1603.1
Punjab,Amritsar,2009,Winter,Gram,6500.2,206.0,7913.89,1217.5
Punjab,Amritsar,2009,Rainy,Tur,8093.4,612.6,6869.49,848.8
Punjab,Amritsar,2009,Rainy,Jute,9454.8,747.2,25579.61,2705.5
Punjab,Amritsar,2009,Whole Year,Banana,50.0,721.6,1697.02,33940.4
Punjab,Amritsar,2009,Winter,Onion,3608.8,186.4,67128.79,18601.2
Punjab,Amritsar,2009,Rainy,Onion,3458.2,570.4,74571.57,21563.8
Punjab,Amritsar,2009,Winter,Potato,3805.5,187.2,77609.12,20394.1
Punjab,Amritsar,2009,Summer,Moong,80.0,87.2,64.03,800.4
Punjab,Amritsar,2009,Rainy,Moong,1697.5,700.7,1246.21,734.1
Punjab,Amritsar,2010,Rainy,Rice,4138.6,580.6,12554.63,3033.5
Punjab,Amritsar,2010,Winter,Wheat,10457.1,100.0,39272.65,3755.6
Punjab,Amritsar,2010,Rainy,Maize,80.0,634.9,237.45,2968.2
Punjab,Amritsar,2010,Winter,Maize,80.0,199.5,254.56,3182.0
Punjab,Amritsar,2010,Summer,Maize,11218.3,66.8,32826.19,2926.1
Punjab,Amritsar,2010,Whole Year,Sugarcane,4517.8,674.2,433780.15,96015.2
Punjab,Amritsar,2010,Rainy,Cotton(lint),9504.2,637.8,4208.69,442.8
Punjab,Amritsar,2010,Rainy,Jowar,4958.0,721.4,5052.65,1019.1
Punjab,Amritsar,2010,Winter,Jowar,1748.5,161.8,1927.13,1102.2
Punjab,Amritsar,2010,Rainy,Bajra,9171.7,708.0,7809.66,851.5
Punjab,Amritsar,2010,Rainy,Groundnut,10968.1,642.6,14557.77,1327.3
Punjab,Amritsar,2010,Winter,Groundnut,11506.2,130.3,18903.58,1642.9
Punjab,Amritsar,2010,Summer,Groundnut,15438.0,108.2,26502.27,1716.7
Punjab,Amritsar,2010,Rainy,Soyabean,18843.0,689.5,25073.37,1330.6
Punjab,Amritsar,2010,Winter,Mustard,9711.2,138.6,14128.85,1454.9
Punjab,Amritsar,2010,Winter,Gram,3870.4,146.7,5645.98,1458.8
Punjab,Amritsar,2010,Rainy,Tur,5070.9,669.6,5078.65,1001.5
Punjab,Amritsar,2010,Rainy,Jute,6988.5,643.5,20574.27,2944.0
Punjab,Amritsar,2010,Whole Year,Banana,4134.7,572.5,208385.36,50398.8
Punjab,Amritsar,2010,Winter,Onion,2822.8,176.5,49221.86,17437.1
Punjab,Amritsar,2010,Rainy,Onion,3042.9,625.4,53566.45,17603.9
Punjab,Amritsar,2010,Winter,Potato,380.2,190.0,8910.88,23435.9
Punjab,Amritsar,2010,Summer,Moong,9507.8,87.6,6662.93,700.8
Punjab,Amritsar,2010,Rainy,Moong,12982.5,729.7,11318.25,871.8
Punjab,Amritsar,2011,Rainy,Rice,11316.5,559.1,35716.35,3156.1
Punjab,Amritsar,2011,Winter,Wheat,7902.8,114.3,29439.59,3725.2
Punjab,Amritsar,2011,Rainy,Maize,8709.0,683.4,30011.94,3446.1
Punjab,Amritsar,2011,Winter,Maize,12904.1,206.7,30577.24,2369.6
Punjab,Amritsar,2011,Summer,Maize,7341.4,89.2,20078.14,2734.9
Punjab,Amritsar,2011,Whole Year,Sugarcane,5747.8,655.7,419834.54,73043.1
Punjab,Amritsar,2011,Rainy,Cotton(lint),4336.7,670.2,2133.32,491.9
Punjab,Amritsar,2011,Rainy,Jowar,5829.8,738.6,6660.83,1142.6
Punjab,Amritsar,2011,Winter,Jowar,15449.3,106.4,17263.85,1117.5
Punjab,Amritsar,2011,Rainy,Bajra,10302.2,639.1,9046.16,878.1
Punjab,Amritsar,2011,Rainy,Groundnut,6704.1,721.0,10895.59,1625.2
Punjab,Amritsar,2011,Winter,Groundnut,5677.4,147.8,9972.29,1756.5
Punjab,Amritsar,2011,Summer,Groundnut,10607.0,104.2,17577.2,1657.1
Punjab,Amritsar,2011,Rainy,Soyabean,6324.6,680.8,10636.33,1681.7
Punjab,Amritsar,2011,Winter,Mustard,13043.7,115.5,20635.66,1582.0
Punjab,Amritsar,2011,Winter,Gram,16917.1,136.9,22192.95,1311.9
Punjab,Amritsar,2011,Rainy,Tur,8112.1,708.3,7374.12,909.0
Punjab,Amritsar,2011,Rainy,Jute,9562.1,637.4,30717.09,3212.4
Punjab,Amritsar,2011,Whole Year,Banana,1859.4,660.9,87360.16,46982.9
Punjab,Amritsar,2011,Winter,Onion,4678.4,190.1,93339.44,19951.2
Punjab,Amritsar,2011,Rainy,Onion,1827.8,633.7,30916.91,16914.6
Punjab,Amritsar,2011,Winter,Potato,3926.5,113.4,82630.42,21044.3
Punjab,Amritsar,2011,Summer,Moong,80.0,86.1,55.88,698.5
Punjab,Amritsar,2011,Rainy,Moong,5341.5,717.3,4454.15,833.9
Punjab,Amritsar,2012,Rainy,Rice,13754.8,566.6,41695.33,3031.3
Punjab,Amritsar,2012,Winter,Wheat,17303.1,171.2,74889.77,4328.1
Punjab,Amritsar,2012,Rainy,Maize,5627.1,631.6,18360.2,3262.8
Punjab,Amritsar,2012,Winter,Maize,7579.1,177.8,24676.82,3255.9
Punjab,Amritsar,2012,Summer,Maize,7543.2,135.6,30661.72,4064.8
Punjab,Amritsar,2012,Whole Year,Sugarcane,6713.6,655.4,576405.77,85856.8
Punjab,Amritsar,2012,Rainy,Cotton(lint),5101.6,707.8,2492.04,488.5
Punjab,Amritsar,2012,Rainy,Jowar,11954.2,677.6,13253.86,1108.7
Punjab,Amritsar,2012,Winter,Jowar,2559.0,123.9,2375.11,928.2
Punjab,Amritsar,2012,Rainy,Bajra,8437.9,543.9,9629.45,1141.2
Punjab,Amritsar,2012,Rainy,Groundnut,80.0,649.2,131.32,1641.6
Punjab,Amritsar,2012,Winter,Groundnut,16384.0,157.6,23379.95,1427.0
Punjab,Amritsar,2012,Summer,Groundnut,14823.4,87.3,25698.37,1733.6
Punjab,Amritsar,2012,Rainy,Soyabean,8458.3,683.8,12155.96,1437.2
Punjab,Amritsar,2012,Winter,Mustard,4762.1,185.8,7452.57,1565.0
Punjab,Amritsar,2012,Winter,Gram,9313.5,121.3,11321.38,1215.6
Punjab,Amritsar,2012,Rainy,Tur,7909.3,613.0,6935.44,876.9
Punjab,Amritsar,2012,Rainy,Jute,6585.5,585.7,16529.41,2510.0
Punjab,Amritsar,2012,Whole Year,Banana,1429.8,669.4,67296.52,47065.6
Punjab,Amritsar,2012,Winter,Onion,2480.7,127.1,42792.65,17250.4
Punjab,Amritsar,2012,Rainy,Onion,4094.5,729.5,75341.13,18400.5
Punjab,Amritsar,2012,Winter,Potato,50.0,177.5,1100.17,22003.4
Punjab,Amritsar,2012,Summer,Moong,8529.4,149.4,6767.0,793.4
Punjab,Amritsar,2012,Rainy,Moong,11582.4,682.9,7543.04,651.2
Punjab,Amritsar,2013,Rainy,Rice,8841.2,549.1,25392.96,2872.1
Punjab,Amritsar,2013,Winter,Wheat,6739.3,201.9,20587.91,3054.9
Punjab,Amritsar,2013,Rainy,Maize,80.0,573.9,264.0,3300.0
Punjab,Amritsar,2013,Winter,Maize,6302.1,156.8,23804.87,3777.3
Punjab,Amritsar,2013,Summer,Maize,7318.4,128.7,19455.92,2658.5
Punjab,Amritsar,2013,Whole Year,Sugarcane,4499.6,687.0,389812.24,86631.7
Punjab,Amritsar,2013,Rainy,Cotton(lint),3340.7,708.9,2167.17,648.7
Punjab,Amritsar,2013,Rainy,Jowar,10996.9,592.4,10151.67,923.1
Punjab,Amritsar,2013,Winter,Jowar,14065.5,134.6,15109.01,1074.2
Punjab,Amritsar,2013,Rainy,Bajra,8947.8,700.4,9277.73,1036.9
Punjab,Amritsar,2013,Rainy,Groundnut,7053.4,731.8,9839.68,1395.0
Punjab,Amritsar,2013,Winter,Groundnut,10204.8,138.4,17702.11,1734.7
Punjab,Amritsar,2013,Summer,Groundnut,5102.6,56.8,7556.61,1480.9
Punjab,Amritsar,2013,Rainy,Soyabean,2496.3,628.1,3276.26,1312.4
Punjab,Amritsar,2013,Winter,Mustard,11086.1,140.6,17303.65,1560.8
Punjab,Amritsar,2013,Winter,Gram,6431.8,158.1,8032.76,1248.9
Punjab,Amritsar,2013,Rainy,Tur,3412.7,601.0,2920.42,855.8
Punjab,Amritsar,2013,Rainy,Jute,3346.1,611.9,9759.96,2916.8
Punjab,Amritsar,2013,Whole Year,Banana,643.2,693.8,28695.11,44611.5
Punjab,Amritsar,2013,Winter,Onion,4114.7,155.9,77812.54,18910.8
Punjab,Amritsar,2013,Rainy,Onion,1227.7,562.8,23142.86,18850.6
Punjab,Amritsar,2013,Winter,Potato,50.0,193.4,1154.69,23093.8
Punjab,Amritsar,2013,Summer,Moong,7387.9,128.4,6367.03,861.8
Punjab,Amritsar,2013,Rainy,Moong,7522.5,607.8,5165.46,686.7
Punjab,Amritsar,2014,Rainy,Rice,11771.1,509.3,32689.83,2777.1
Punjab,Amritsar,2014,Winter,Wheat,2454.2,148.8,8050.17,3280.1
Punjab,Amritsar,2014,Rainy,Maize,5081.7,639.6,18210.41,3583.5
Punjab,Amritsar,2014,Winter,Maize,9283.4,176.1,32955.65,3550.0
Punjab,Amritsar,2014,Summer,Maize,3729.6,138.5,12469.85,3343.5
Punjab,Amritsar,2014,Whole Year,Sugarcane,5776.2,718.0,421367.55,72949.3
Punjab,Amritsar,2014,Rainy,Cotton(lint),13432.5,631.3,7679.97,571.7
Punjab,Amritsar,2014,Rainy,Jowar,7129.3,661.7,7739.14,1085.5
Punjab,Amritsar,2014,Winter,Jowar,6990.5,171.1,7864.19,1125.0
Punjab,Amritsar,2014,Rainy,Bajra,5287.7,654.7,5894.78,1114.8
Punjab,Amritsar,2014,Rainy,Groundnut,892.1,824.9,1569.16,1759.0
Punjab,Amritsar,2014,Winter,Groundnut,10309.6,139.7,17498.25,1697.3
Punjab,Amritsar,2014,Summer,Groundnut,12702.0,117.3,22164.4,1745.0
Punjab,Amritsar,2014,Rainy,Soyabean,80.0,717.9,132.06,1650.7
Punjab,Amritsar,2014,Winter,Mustard,12311.4,173.8,15908.95,1292.2
Punjab,Amritsar,2014,Winter,Gram,8583.8,137.6,10582.85,1232.9
Punjab,Amritsar,2014,Rainy,Tur,12338.1,667.0,9757.66,790.9
Punjab,Amritsar,2014,Rainy,Jute,8033.1,708.4,23074.48,2872.4
Punjab,Amritsar,2014,Whole Year,Banana,4405.5,561.7,147631.14,33510.7
Punjab,Amritsar,2014,Winter,Onion,814.2,182.0,15740.45,19332.2
Punjab,Amritsar,2014,Rainy,Onion,5605.2,642.8,105585.51,18837.2
Punjab,Amritsar,2014,Winter,Potato,2588.1,141.7,65341.66,25246.8
Punjab,Amritsar,2014,Summer,Moong,6457.5,111.4,5249.24,812.9
Punjab,Amritsar,2014,Rainy,Moong,9553.9,556.0,6486.77,679.0
Punjab,Amritsar,2015,Rainy,Rice,8514.5,695.1,34301.71,4028.6
Punjab,Amritsar,2015,Winter,Wheat,7589.4,129.5,34150.73,4499.8
Punjab,Amritsar,2015,Rainy,Maize,5215.2,721.5,18695.58,3584.9
Punjab,Amritsar,2015,Winter,Maize,9127.8,162.6,29676.97,3251.3
Punjab,Amritsar,2015,Summer,Maize,1607.8,95.2,5686.47,3536.8
Punjab,Amritsar,2015,Whole Year,Sugarcane,3090.6,677.0,222578.02,72016.7
Punjab,Amritsar,2015,Rainy,Cotton(lint),9458.1,709.3,4845.67,512.3
Punjab,Amritsar,2015,Rainy,Jowar,1997.3,633.2,2042.84,1022.8
Punjab,Amritsar,2015,Winter,Jowar,12913.7,146.4,13717.63,1062.3
Punjab,Amritsar,2015,Rainy,Bajra,5846.7,688.4,6419.55,1098.0
Punjab,Amritsar,2015,Rainy,Groundnut,11492.2,641.5,18815.61,1637.2
Punjab,Amritsar,2015,Winter,Groundnut,2472.2,115.3,3893.3,1574.8
Punjab,Amritsar,2015,Summer,Groundnut,9640.8,65.0,15134.36,1569.8
Punjab,Amritsar,2015,Rainy,Soyabean,1049.1,792.5,1535.29,1463.4
Punjab,Amritsar,2015,Winter,Mustard,6026.4,128.7,8973.04,1489.0
Punjab,Amritsar,2015,Winter,Gram,8947.3,92.7,12785.73,1429.0
Punjab,Amritsar,2015,Rainy,Tur,9039.2,622.8,9648.06,1067.4
Punjab,Amritsar,2015,Rainy,Jute,5676.2,640.2,12930.87,2278.1
Punjab,Amritsar,2015,Whole Year,Banana,3296.3,688.5,134786.03,40890.1
Punjab,Amritsar,2015,Winter,Onion,2449.4,166.3,45055.77,18394.8
Punjab,Amritsar,2015,Rainy,Onion,1090.9,686.4,23425.28,21473.1
Punjab,Amritsar,2015,Winter,Potato,2307.1,120.6,61450.92,26635.1
Punjab,Amritsar,2015,Summer,Moong,8390.4,126.8,6357.5,757.7
Punjab,Amritsar,2015,Rainy,Moong,8293.1,618.2,6982.38,842.0
Punjab,Amritsar,2016,Rainy,Rice,7876.7,644.5,25227.63,3202.8
Punjab,Amritsar,2016,Winter,Wheat,5934.0,119.2,24749.55,4170.8
Punjab,Amritsar,2016,Rainy,Maize,7241.8,567.9,23197.99,3203.4
Punjab,Amritsar,2016,Winter,Maize,6445.5,165.8,26174.11,4060.9
Punjab,Amritsar,2016,Summer,Maize,2752.8,110.7,10410.84,3781.9
Punjab,Amritsar,2016,Whole Year,Sugarcane,2461.4,603.5,218514.69,88776.4
Punjab,Amritsar,2016,Rainy,Cotton(lint),11571.4,620.5,5931.85,512.6
Punjab,Amritsar,2016,Rainy,Jowar,5374.5,612.9,5833.42,1085.4
Punjab,Amritsar,2016,Winter,Jowar,10515.2,195.5,14203.49,1350.8
Punjab,Amritsar,2016,Rainy,Bajra,3877.1,786.1,4223.79,1089.4
Punjab,Amritsar,2016,Rainy,Groundnut,4889.6,579.4,7944.74,1624.8
Punjab,Amritsar,2016,Winter,Groundnut,3792.5,130.8,6403.14,1688.4
Punjab,Amritsar,2016,Summer,Groundnut,11368.5,65.9,17225.45,1515.2
Punjab,Amritsar,2016,Rainy,Soyabean,6194.5,818.6,9016.91,1455.6
Punjab,Amritsar,2016,Winter,Mustard,14824.4,123.6,24398.71,1645.9
Punjab,Amritsar,2016,Winter,Gram,2612.8,171.4,3406.04,1303.6
Punjab,Amritsar,2016,Rainy,Tur,13849.4,582.7,14587.6,1053.3
Punjab,Amritsar,2016,Rainy,Jute,80.0,655.7,215.52,2694.0
Punjab,Amritsar,2016,Whole Year,Banana,5683.2,691.3,290465.24,51109.5
Punjab,Amritsar,2016,Winter,Onion,4042.8,114.7,84701.3,20951.2
Punjab,Amritsar,2016,Rainy,Onion,3485.8,550.5,69460.22,19926.8
Punjab,Amritsar,2016,Winter,Potato,166.1,153.5,3697.87,22261.8
Punjab,Amritsar,2016,Summer,Moong,7407.7,89.0,5914.81,798.5
Punjab,Amritsar,2016,Rainy,Moong,7841.2,623.4,6947.09,886.0
Punjab,Amritsar,2017,Rainy,Rice,6361.4,631.7,21200.74,3332.7
Punjab,Amritsar,2017,Winter,Wheat,9908.1,104.9,37673.91,3802.3
Punjab,Amritsar,2017,Rainy,Maize,11842.9,652.4,34057.14,2875.7
Punjab,Amritsar,2017,Winter,Maize,9095.2,103.3,30423.92,3345.0
Punjab,Amritsar,2017,Summer,Maize,6151.5,101.9,23489.17,3818.5
Punjab,Amritsar,2017,Whole Year,Sugarcane,4371.2,706.0,374155.63,85596.3
Punjab,Amritsar,2017,Rainy,Cotton(lint),11076.9,523.5,6871.06,620.3
Punjab,Amritsar,2017,Rainy,Jowar,4481.4,688.7,5586.27,1246.5
Punjab,Amritsar,2017,Winter,Jowar,14235.3,188.3,15164.35,1065.3
Punjab,Amritsar,2017,Rainy,Bajra,10989.1,636.4,12080.92,1099.4
Punjab,Amritsar,2017,Rainy,Groundnut,9658.5,583.0,17922.99,1855.7
Punjab,Amritsar,2017,Winter,Groundnut,8878.3,165.1,15315.72,1725.1
Punjab,Amritsar,2017,Summer,Groundnut,4397.2,135.9,7175.33,1631.8
Punjab,Amritsar,2017,Rainy,Soyabean,11515.8,650.7,14368.88,1247.8
Punjab,Amritsar,2017,Winter,Mustard,80.0,123.2,120.07,1500.8
Punjab,Amritsar,2017,Winter,Gram,6461.8,129.0,8747.15,1353.7
Punjab,Amritsar,2017,Rainy,Tur,8925.1,611.5,8558.15,958.9
Punjab,Amritsar,2017,Rainy,Jute,9900.5,690.3,27912.94,2819.3
Punjab,Amritsar,2017,Whole Year,Banana,5378.7,639.9,258943.32,48142.0
Punjab,Amritsar,2017,Winter,Onion,4680.1,120.6,80700.12,17243.2
Punjab,Amritsar,2017,Rainy,Onion,5343.4,734.8,109267.94,20449.2
Punjab,Amritsar,2017,Winter,Potato,3123.7,167.2,77864.03,24926.5
Punjab,Amritsar,2017,Summer,Moong,8942.3,87.9,8309.65,929.3
Punjab,Amritsar,2017,Rainy,Moong,5535.2,616.3,4178.28,754.9
Punjab,Amritsar,2018,Rainy,Rice,686.4,586.1,2434.37,3546.5
Punjab,Amritsar,2018,Winter,Wheat,13701.3,216.8,45592.32,3327.6
Punjab,Amritsar,2018,Rainy,Maize,13688.4,693.5,47308.18,3456.1
Punjab,Amritsar,2018,Winter,Maize,80.0,165.5,296.94,3711.7
Punjab,Amritsar,2018,Summer,Maize,8798.5,69.8,25687.47,2919.5
Punjab,Amritsar,2018,Whole Year,Sugarcane,5344.1,682.6,437237.8,81816.6
Punjab,Amritsar,2018,Rainy,Cotton(lint),80.0,581.8,43.99,549.9
Punjab,Amritsar,2018,Rainy,Jowar,1795.9,615.1,2207.45,1229.1
Punjab,Amritsar,2018,Winter,Jowar,3697.1,149.0,4098.98,1108.7
Punjab,Amritsar,2018,Rainy,Bajra,10411.7,714.3,11378.75,1092.9
Punjab,Amritsar,2018,Rainy,Groundnut,3356.4,687.1,6036.24,1798.5
Punjab,Amritsar,2018,Winter,Groundnut,6120.7,166.9,11438.88,1868.9
Punjab,Amritsar,2018,Summer,Groundnut,10039.3,77.2,18504.18,1843.2
Punjab,Amritsar,2018,Rainy,Soyabean,12761.2,475.0,12650.08,991.3
Punjab,Amritsar,2018,Winter,Mustard,12101.4,144.0,17901.66,1479.3
Punjab,Amritsar,2018,Winter,Gram,3625.1,118.5,5090.25,1404.2
Punjab,Amritsar,2018,Rainy,Tur,12516.0,534.7,12301.41,982.9
Punjab,Amritsar,2018,Rainy,Jute,5667.5,578.5,15322.73,2703.6
Punjab,Amritsar,2018,Whole Year,Banana,4818.4,702.0,187648.76,38944.4
Punjab,Amritsar,2018,Winter,Onion,1946.3,150.4,43876.79,22544.1
Punjab,Amritsar,2018,Rainy,Onion,6387.6,569.0,126547.97,19811.5
Punjab,Amritsar,2018,Winter,Potato,2280.9,127.6,48682.28,21343.4
Punjab,Amritsar,2018,Summer,Moong,8379.3,64.4,6176.62,737.1
Punjab,Amritsar,2018,Rainy,Moong,6481.3,519.2,4548.38,701.8
Punjab,Amritsar,2019,Rainy,Rice,4363.6,604.9,13368.25,3063.6
Punjab,Amritsar,2019,Winter,Wheat,8225.6,222.5,33722.8,4099.7
